FlowNo,FirstSentTime,LastReceivedTime,FromIP,ToIP,SendToPort,ReceivedFromPort,SentFrameSize,ReceivedFrameSize,SentData,ReceivedData,Protocol,TransactionTime,HasSubFlow,isAbnormal
96,2019-3-8 16:14:47.907595,2019-3-8 16:14:47.992081,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:35:32:0e:f0:01:05:fd:01:62:01:80:00,10:81:35:32:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,84.0,false,false
90,2019-3-8 16:14:47.907467,2019-3-8 16:14:47.998787,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:35:14:0e:f0:01:00:1f:01:62:01:e0:00,10:81:35:14:00:1f:01:0e:f0:01:72:01:e0:02:00:4a,eth:ethertype:ip:udp:data,91.0,false,false
94,2019-3-8 16:14:47.907545,2019-3-8 16:14:48.30321,192.168.2.238,192.168.2.108,3610,3610,60,57,10:81:35:1f:0e:f0:01:00:12:01:62:01:e0:00,10:81:35:1f:00:12:01:0e:f0:01:72:01:e0:01:18,eth:ethertype:ip:udp:data,123.0,false,false
91,2019-3-8 16:14:47.907486,2019-3-8 16:14:48.57734,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:35:15:0e:f0:01:00:11:01:62:01:e0:00,10:81:35:15:00:11:01:0e:f0:01:72:01:e0:02:00:50,eth:ethertype:ip:udp:data,151.0,false,false
92,2019-3-8 16:14:47.907506,2019-3-8 16:14:48.116139,192.168.2.238,192.168.2.145,3610,3610,60,57,10:81:35:16:0e:f0:01:00:12:01:62:01:e0:00,10:81:35:16:00:12:01:0e:f0:01:72:01:e0:01:38,eth:ethertype:ip:udp:data,209.0,false,false
87,2019-3-8 16:14:47.907397,2019-3-8 16:14:48.126859,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:35:0a:0e:f0:01:00:1f:01:62:01:e0:00,10:81:35:0a:00:1f:01:0e:f0:01:72:01:e0:02:00:0f,eth:ethertype:ip:udp:data,220.0,false,false
88,2019-3-8 16:14:47.907418,2019-3-8 16:14:48.344869,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:35:0b:0e:f0:01:00:1f:02:62:01:e0:00,10:81:35:0b:00:1f:02:0e:f0:01:72:01:e0:02:00:06,eth:ethertype:ip:udp:data,438.0,false,false
89,2019-3-8 16:14:47.907448,2019-3-8 16:14:48.556974,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:35:0c:0e:f0:01:00:1f:03:62:01:e0:00,10:81:35:0c:00:1f:03:0e:f0:01:72:01:e0:02:00:0d,eth:ethertype:ip:udp:data,650.0,false,false
101,2019-3-8 16:14:48.600002,2019-3-8 16:14:48.661539,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
99,2019-3-8 16:14:48.599959,2019-3-8 16:14:48.670502,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,70.0,false,false
102,2019-3-8 16:14:48.600024,2019-3-8 16:14:48.678177,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,78.0,false,false
100,2019-3-8 16:14:48.599982,2019-3-8 16:14:48.699401,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,99.0,false,false
103,2019-3-8 16:14:49.600193,2019-3-8 16:14:49.661680,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
106,2019-3-8 16:14:49.600266,2019-3-8 16:14:49.668548,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,68.0,false,false
104,2019-3-8 16:14:49.600221,2019-3-8 16:14:49.689040,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,88.0,false,false
105,2019-3-8 16:14:49.600241,2019-3-8 16:14:49.702328,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,102.0,false,false
110,2019-3-8 16:14:50.600534,2019-3-8 16:14:50.658698,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,58.0,false,false
108,2019-3-8 16:14:50.600487,2019-3-8 16:14:50.676114,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
109,2019-3-8 16:14:50.600505,2019-3-8 16:14:50.690686,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,90.0,false,false
107,2019-3-8 16:14:50.600460,2019-3-8 16:14:50.704264,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,103.0,false,false
114,2019-3-8 16:14:51.600761,2019-3-8 16:14:51.648704,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,47.0,false,false
112,2019-3-8 16:14:51.600697,2019-3-8 16:14:51.663674,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,62.0,false,false
113,2019-3-8 16:14:51.600720,2019-3-8 16:14:51.679646,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,78.0,false,false
111,2019-3-8 16:14:51.600673,2019-3-8 16:14:51.693864,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,93.0,false,false
118,2019-3-8 16:14:52.601012,2019-3-8 16:14:52.648276,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,47.0,false,false
117,2019-3-8 16:14:52.600986,2019-3-8 16:14:52.669772,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,68.0,false,false
115,2019-3-8 16:14:52.600928,2019-3-8 16:14:52.683542,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,82.0,false,false
116,2019-3-8 16:14:52.600955,2019-3-8 16:14:52.703743,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,102.0,false,false
122,2019-3-8 16:14:53.601276,2019-3-8 16:14:53.638049,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,36.0,false,false
121,2019-3-8 16:14:53.601245,2019-3-8 16:14:53.663097,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
119,2019-3-8 16:14:53.601185,2019-3-8 16:14:53.678553,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,77.0,false,false
120,2019-3-8 16:14:53.601217,2019-3-8 16:14:53.695372,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,94.0,false,false
123,2019-3-8 16:14:54.601427,2019-3-8 16:14:54.668004,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
126,2019-3-8 16:14:54.601533,2019-3-8 16:14:54.680522,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,78.0,false,false
124,2019-3-8 16:14:54.601457,2019-3-8 16:14:54.683236,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,81.0,false,false
125,2019-3-8 16:14:54.601483,2019-3-8 16:14:54.703965,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,102.0,false,false
130,2019-3-8 16:14:55.601754,2019-3-8 16:14:55.670858,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,69.0,false,false
128,2019-3-8 16:14:55.601702,2019-3-8 16:14:55.670881,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,69.0,false,false
129,2019-3-8 16:14:55.601726,2019-3-8 16:14:55.691944,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,90.0,false,false
127,2019-3-8 16:14:55.601678,2019-3-8 16:14:55.709743,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,108.0,false,false
134,2019-3-8 16:14:56.602016,2019-3-8 16:14:56.664603,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,62.0,false,false
133,2019-3-8 16:14:56.601989,2019-3-8 16:14:56.680603,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,78.0,false,false
131,2019-3-8 16:14:56.601943,2019-3-8 16:14:56.699589,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,97.0,false,false
132,2019-3-8 16:14:56.601966,2019-3-8 16:14:56.710923,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,108.0,false,false
138,2019-3-8 16:14:57.602244,2019-3-8 16:14:57.654510,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,52.0,false,false
137,2019-3-8 16:14:57.602209,2019-3-8 16:14:57.669194,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
135,2019-3-8 16:14:57.602174,2019-3-8 16:14:57.689705,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
136,2019-3-8 16:14:57.602185,2019-3-8 16:14:57.698387,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,96.0,false,false
139,2019-3-8 16:14:57.916617,2019-3-8 16:14:57.970356,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:02:56:0e:f0:01:02:87:01:62:01:d2:00,10:81:02:56:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,53.0,false,false
143,2019-3-8 16:14:57.916704,2019-3-8 16:14:57.982565,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:36:14:0e:f0:01:00:1f:01:62:01:e0:00,10:81:36:14:00:1f:01:0e:f0:01:72:01:e0:02:00:35,eth:ethertype:ip:udp:data,65.0,false,false
151,2019-3-8 16:14:57.916885,2019-3-8 16:14:57.983370,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:36:46:0e:f0:01:05:fd:01:62:01:80:00,10:81:36:46:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,66.0,false,false
149,2019-3-8 16:14:57.916829,2019-3-8 16:14:58.4856,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:36:32:0e:f0:01:05:fd:01:62:01:80:00,10:81:36:32:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,89.0,false,false
148,2019-3-8 16:14:57.916809,2019-3-8 16:14:58.5267,192.168.2.238,192.168.2.174,3610,3610,60,57,10:81:36:28:0e:f0:01:01:30:01:62:01:80:00,10:81:36:28:01:30:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,89.0,false,false
146,2019-3-8 16:14:57.916768,2019-3-8 16:14:58.6900,192.168.2.238,192.168.2.108,3610,3610,60,58,10:81:36:1e:0e:f0:01:00:11:01:62:01:e0:00,10:81:36:1e:00:11:01:0e:f0:01:72:01:e0:02:01:17,eth:ethertype:ip:udp:data,91.0,false,false
150,2019-3-8 16:14:57.916849,2019-3-8 16:14:58.12917,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:36:3c:0e:f0:01:05:fd:01:62:01:80:00,10:81:36:3c:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,97.0,false,false
144,2019-3-8 16:14:57.916724,2019-3-8 16:14:58.41742,192.168.2.238,192.168.2.145,3610,3610,60,58,10:81:36:15:0e:f0:01:00:11:01:62:01:e0:00,10:81:36:15:00:11:01:0e:f0:01:72:01:e0:02:00:50,eth:ethertype:ip:udp:data,126.0,false,false
147,2019-3-8 16:14:57.916787,2019-3-8 16:14:58.66014,192.168.2.238,192.168.2.108,3610,3610,60,57,10:81:36:1f:0e:f0:01:00:12:01:62:01:e0:00,10:81:36:1f:00:12:01:0e:f0:01:72:01:e0:01:18,eth:ethertype:ip:udp:data,150.0,false,false
145,2019-3-8 16:14:57.916742,2019-3-8 16:14:58.100168,192.168.2.238,192.168.2.145,3610,3610,60,57,10:81:36:16:0e:f0:01:00:12:01:62:01:e0:00,10:81:36:16:00:12:01:0e:f0:01:72:01:e0:01:38,eth:ethertype:ip:udp:data,184.0,false,false
140,2019-3-8 16:14:57.916645,2019-3-8 16:14:58.130798,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:36:0a:0e:f0:01:00:1f:01:62:01:e0:00,10:81:36:0a:00:1f:01:0e:f0:01:72:01:e0:02:00:08,eth:ethertype:ip:udp:data,215.0,false,false
141,2019-3-8 16:14:57.916664,2019-3-8 16:14:58.346049,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:36:0b:0e:f0:01:00:1f:02:62:01:e0:00,10:81:36:0b:00:1f:02:0e:f0:01:72:01:e0:02:00:00,eth:ethertype:ip:udp:data,430.0,false,false
142,2019-3-8 16:14:57.916684,2019-3-8 16:14:58.559632,192.168.2.238,192.168.2.202,3610,3610,60,58,10:81:36:0c:0e:f0:01:00:1f:03:62:01:e0:00,10:81:36:0c:00:1f:03:0e:f0:01:72:01:e0:02:00:10,eth:ethertype:ip:udp:data,643.0,false,false
155,2019-3-8 16:14:58.602604,2019-3-8 16:14:58.649739,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,47.0,false,false
154,2019-3-8 16:14:58.602572,2019-3-8 16:14:58.664350,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
152,2019-3-8 16:14:58.602524,2019-3-8 16:14:58.683837,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,81.0,false,false
153,2019-3-8 16:14:58.602553,2019-3-8 16:14:58.690047,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
159,2019-3-8 16:14:59.602923,2019-3-8 16:14:59.640132,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,37.0,false,false
156,2019-3-8 16:14:59.602840,2019-3-8 16:14:59.673180,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,70.0,false,false
157,2019-3-8 16:14:59.602868,2019-3-8 16:14:59.678533,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,75.0,false,false
158,2019-3-8 16:14:59.602895,2019-3-8 16:14:59.704335,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,101.0,false,false
160,2019-3-8 16:15:0.603057,2019-3-8 16:15:0.664854,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,61.0,false,false
161,2019-3-8 16:15:0.603085,2019-3-8 16:15:0.666049,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,62.0,false,false
163,2019-3-8 16:15:0.603132,2019-3-8 16:15:0.682911,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,79.0,false,false
162,2019-3-8 16:15:0.603106,2019-3-8 16:15:0.692294,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,89.0,false,false
167,2019-3-8 16:15:1.603403,2019-3-8 16:15:1.673748,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,70.0,false,false
166,2019-3-8 16:15:1.603384,2019-3-8 16:15:1.684903,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,81.0,false,false
165,2019-3-8 16:15:1.603377,2019-3-8 16:15:1.708737,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,105.0,false,false
164,2019-3-8 16:15:1.603347,2019-3-8 16:15:1.710221,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,106.0,false,false
171,2019-3-8 16:15:2.603684,2019-3-8 16:15:2.666321,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,62.0,false,false
170,2019-3-8 16:15:2.603643,2019-3-8 16:15:2.673070,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,69.0,false,false
169,2019-3-8 16:15:2.603620,2019-3-8 16:15:2.696690,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,93.0,false,false
168,2019-3-8 16:15:2.603597,2019-3-8 16:15:2.700379,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,96.0,false,false
175,2019-3-8 16:15:3.603915,2019-3-8 16:15:3.656289,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,52.0,false,false
174,2019-3-8 16:15:3.603890,2019-3-8 16:15:3.661637,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,57.0,false,false
173,2019-3-8 16:15:3.603867,2019-3-8 16:15:3.684409,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,80.0,false,false
172,2019-3-8 16:15:3.603843,2019-3-8 16:15:3.691721,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,87.0,false,false
179,2019-3-8 16:15:4.604184,2019-3-8 16:15:4.646010,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,41.0,false,false
177,2019-3-8 16:15:4.604137,2019-3-8 16:15:4.671400,192.168.2.238,192.168.2.167,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,67.0,false,false
176,2019-3-8 16:15:4.604108,2019-3-8 16:15:4.681048,192.168.2.238,192.168.2.166,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,76.0,false,false
178,2019-3-8 16:15:4.604155,2019-3-8 16:15:4.701014,192.168.2.238,192.168.2.158,3610,3610,60,57,10:81:00:f6:0e:f0:01:05:fd:01:62:01:80:00,10:81:00:f6:05:fd:01:0e:f0:01:72:01:80:01:31,eth:ethertype:ip:udp:data,96.0,false,false
183,2019-3-8 16:15:5.604443,2019-3-8 16:15:5.636191,192.168.2.238,192.168.2.176,3610,3610,60,64,10:81:00:f6:0e:f0:01:02:87:01:62:01:d2:00,10:81:00:f6:02:87:01:0e:f0:01:72:01:d2:08:00:08:e6:5a:00:01:00:00,eth:ethertype:ip:udp:data,31.0,false,false
